Feature ID,Feature Name,User Story,Expected Behaviour,Edge Cases,Test Cases,Current Status,Defect Count,Severity,Notes,Last Tested Date
MSC2-004,Typography / prose,As an author I wrap long-form content in .prose for readable defaults.,"Headings, paragraphs, lists, code, blockquote, table, mark styled from tokens; lead and inline highlight.",mark uses --warning | kbd inside prose | pre code reset | max-width 70ch vs demo 65ch,MSC2-004-T1:happy:PASS; MSC2-004-T2:happy:PASS; MSC2-004-T3:boundary:PASS; MSC2-004-T4:accessibility:PASS; MSC2-004-T5:security:PASS,PASS,0,,,2026-06-22
MSC2-005,Build / dist-copy / npm packaging / cascade-layer priming,As a consumer I install @russfranky/shadcss via npm/CDN and the bundled CSS preserves cascade-layer order.,dist built with layers reset->theme->components in correct precedence; tarball dist+src; CDN resolves; gitignore excludes copy.,Minifier stripping priming | unpkg bare vs explicit | gzip 16KB claim | exports resolution,MSC2-005-T1:regression:PASS; MSC2-005-T2:happy:PASS; MSC2-005-T3:performance:PASS; MSC2-005-T4:happy:PASS; MSC2-005-T5:boundary:PASS; MSC2-005-T6:regression:PASS,PASS,0,,,2026-06-22
BAS2-001,@layer priming line correctness,"As a consumer importing src/shadcss.css through a bundler, I want layer precedence fixed up-front.","Priming lists exactly the layers used (reset,theme,components) low-to-high; no other layer name used.",bundler reorders @import | tokens.css unlayered | reduced-motion unlayered with !important,BAS2-001-T1:regression:PASS; BAS2-001-T2:regression:PASS; BAS2-001-T3:regression:PASS; BAS2-001-T4:boundary:PASS,PASS,0,,,2026-06-22
BAS2-002,Design tokens incl new dark status + distinct z-popover,As a theme author I want complete status tokens with proper dark values and a distinct z-popover.,Light & dark define success/warning/info with foregrounds; z-popover unique between modal and toast.,prefers-color-scheme dark without data-theme | data-theme=light overriding | warning yellow contrast,BAS2-002-T1:happy:PASS; BAS2-002-T2:boundary:PASS; BAS2-002-T3:accessibility:PASS; BAS2-002-T4:accessibility:PASS; BAS2-002-T5:regression:PASS; BAS2-002-T6:invalid:PASS,PASS,0,,,2026-06-22
BAS2-003,Reset layer correctness,"As a developer I want a low-layer reset that components override without !important, plus a non-overridable reduced-motion guard.",Reset in @layer reset; reduced-motion unlayered + !important so it always wins; popover/modal base valid.,::before/::after rewritten by minifier | reduced-motion override by components,BAS2-003-T1:regression:PASS; BAS2-003-T2:regression:PASS; BAS2-003-T3:boundary:PASS,PASS,0,,,2026-06-22
BAS2-004,@import order in entrypoint,As a consumer of src/shadcss.css I want tokens imported before components since components have no var fallbacks.,reset -> tokens -> theme -> components import order; tokens before any component.,standalone component import without tokens (D-083 waived),BAS2-004-T1:happy:PASS; BAS2-004-T2:regression:WAIVED,PASS,0,,,2026-06-22
BAS2-005,Build dist-copy + gitignore + npm tarball,"As a publisher I want build to emit dist + copy a preview build into apps/www, with copy gitignored but dist published.",build writes dist css + min.css + apps/www copy; copy gitignored; dist tracked/published; tarball dist+src.,www copy committed before ignore | exports map resolution | gzip badge consistency,BAS2-005-T1:regression:PASS; BAS2-005-T2:happy:PASS; BAS2-005-T3:happy:PASS; BAS2-005-T4:regression:PASS; BAS2-005-T5:regression:PASS; BAS2-005-T6:performance:PASS,PASS,0,,,2026-06-22
DST2-001,Build dist-copy into showcase + gitignore,"As a maintainer, when I run the build the minified bundle is copied into apps/www so the showcase renders, and that copy is not committed.",build writes dist css + copies the minified output to apps/www; copy gitignored; showcase links it.,apps/www directory missing | fresh clone without build run | direct npm publish,DST2-001-T1:happy:PASS; DST2-001-T2:error:FAIL; DST2-001-T3:boundary:FAIL,PASS (remediated),0,Medium,,2026-06-22
DST2-002,npm tarball files/exports for scoped @russfranky/shadcss,As a consumer I install @russfranky/shadcss and import the CSS via the package name or a subpath.,Tarball ships dist + src + README + LICENSE; exports['.']->dist min; main/style same; bare @import resolves to exports['.'].,bundler honoring exports vs legacy main | unminified and src subpath,DST2-002-T1:happy:PASS; DST2-002-T2:happy:PASS; DST2-002-T3:boundary:PASS,PASS,0,,,2026-06-22
DST2-003,CDN (unpkg) usage snippets,As a consumer I drop a CDN link tag and get the bundle.,Bare unpkg URL resolves via main; explicit /dist path also works; snippets consistent across www/README/AI_GUIDE.,bare specifier relying on main | scoped package URL encoding,DST2-003-T1:happy:PASS; DST2-003-T2:happy:PASS,PASS,0,,,2026-06-22
DST2-004,Version / name / count / size consistency,"As a consumer the advertised version, component count and bundle size match reality.",0.1.0 everywhere; 52 components; ~16 KB gzip matching build.,root vs package version drift | www stat vs actual build,DST2-004-T1:happy:PASS; DST2-004-T2:happy:PASS; DST2-004-T3:happy:PASS,PASS,0,,,2026-06-22
DST2-005,pnpm->npm migration completeness,As a maintainer there are no stray pnpm references after migrating to npm.,No pnpm-workspace.yaml/lock; only npm; package-lock present; packageManager=npm.,docs mentioning pnpm historically,DST2-005-T1:happy:PASS,PASS,0,,,2026-06-22
DST2-006,"Build correctness: pinned serve, removed dead read, layer priming, anchor @supports",As a maintainer the iteration-1 fixes are actually correct.,serve exact-pinned; build.mjs no dead read; @layer priming matches; anchor @supports has real fallback; :user-invalid scoped.,unlayered tokens winning | anchor() logical-side syntax,DST2-006-T1:regression:PASS; DST2-006-T2:regression:PASS; DST2-006-T3:regression:PASS; DST2-006-T4:regression:PASS; DST2-006-T5:regression:PASS,PASS,0,,,2026-06-22
DST2-007,Publish safety: stale-dist risk and qa artifact gitignore,"As a maintainer publishing should never ship stale dist, and internal qa artifacts should not leak.",A prepublishOnly/prepack rebuilds dist; internal qa not published; gitignore scope intentional.,npm publish bypassing root release script | root qa/ vs package qa/ tracking,DST2-007-T1:error:FAIL; DST2-007-T2:security:PASS,PASS (remediated),0,Low,,2026-06-22
DST2-008,Waiver re-validation: CSS-only toggles for showcase interactions,"As a reviewer, waivers claiming 'needs JS' should be re-checked for now-feasible CSS-only solutions.",Genuinely platform-limited stay WAIVED; items fixable with :has()/:target/checkbox become FAIL with a fix.,AT semantics needing ARIA/JS | interaction state CSS :target/:has can express,DST2-008-T1:regression:FAIL; DST2-008-T2:regression:WAIVED,PASS (remediated),0,Low,,2026-06-22
SHO2-001,Tabs ARIA correctness (CSS radio tabs),As a screen-reader user I navigate the Tabs component and hear the selected tab and its panel correctly.,role=tablist/tab/tabpanel on correct nodes; aria-selected reflects live checked tab; tabs link to panels; focusable control is the tab.,switching updates aria-selected | tabpanel association,SHO2-001-T1:accessibility:FAIL; SHO2-001-T2:accessibility:FAIL,PASS (remediated),0,High,,2026-06-22
SHO2-002,Popover/Dropdown/Menubar anchor-positioning fix (D-002),As a user I expect dropdown/popover/menubar panels to appear directly under their trigger.,@supports(anchor-name) must actually anchor to the trigger AND have a working fallback.,anchor-capable browser without anchor-name wired | non-anchor browser,SHO2-002-T1:regression:FAIL; SHO2-002-T2:regression:PASS,PASS (remediated),0,High,,2026-06-22
SHO2-003,"Menu/role wiring (dropdown, menubar, command)",As a SR user I open menus and hear menu/menuitem roles and expanded state.,"role=menu on panel, role=menuitem on items, aria-haspopup/aria-expanded on trigger synced via ontoggle.",popover toggle updates aria-expanded,SHO2-003-T1:accessibility:PASS; SHO2-003-T2:accessibility:PASS,PASS,0,,,2026-06-22
SHO2-004,Carousel dots role=tablist,As a SR user I understand the slide indicators.,"role=tablist must contain role=tab children, not arbitrary buttons.",,SHO2-004-T1:accessibility:FAIL,PASS (remediated),0,Medium,,2026-06-22
SHO2-005,Calendar grid roles,As a SR user I navigate the calendar grid.,role=grid > role=row > role=gridcell; consistent roles across cells.,,SHO2-005-T1:accessibility:FAIL; SHO2-005-T2:accessibility:FAIL,PASS (remediated),0,Medium,,2026-06-22
SHO2-006,OTP input aria-labels,As a SR user each OTP digit input is labelled.,all 8 inputs labelled.,,SHO2-006-T1:accessibility:FAIL,PASS (remediated),0,Low,,2026-06-22
SHO2-007,Static link/asset integrity & consistency,As a visitor the page loads its CSS and resource links resolve.,./shadcss.min.css present; AI_GUIDE/registry links resolve; counts (52) and gzip (16KB) accurate.,,SHO2-007-T1:happy:PASS; SHO2-007-T2:happy:PASS; SHO2-007-T3:boundary:PASS; SHO2-007-T4:security:PASS,PASS,0,,,2026-06-22
SHO2-008,npm package exports / install paths,As a consumer I install @russfranky/shadcss and import the CSS via documented paths.,exports + main/style point to existing files; documented import statements resolve.,bare @import resolution | CDN /dist path,SHO2-008-T1:happy:PASS; SHO2-008-T2:error:FAIL; SHO2-008-T3:happy:PASS,PASS (remediated),0,Low,,2026-06-22
SHO2-009,:user-invalid scope (over-broad re-check),As a user only genuinely-invalid fields turn red and reveal errors.,:user-invalid / :has(:invalid:not(:placeholder-shown)) reveals errors only after interaction and only for the offending field.,select with no invalid option | textarea without required | placeholderless required,SHO2-009-T1:regression:PASS,PASS,0,,,2026-06-22
SHO2-010,Theme toggle aria-pressed wiring + live regions,As a SR user the theme toggle exposes pressed state and toasts announce.,aria-pressed initial matches theme and updates on click; toast region is a live region; alerts have role=alert.,initial light theme,SHO2-010-T1:accessibility:PASS; SHO2-010-T2:accessibility:PASS; SHO2-010-T3:accessibility:WAIVED,PASS,0,,,2026-06-22
SHO2-011,Separator role correctness,As a SR user vertical separators are exposed correctly.,role=separator with aria-orientation on non-focusable dividers.,,SHO2-011-T1:accessibility:PASS,PASS,0,,,2026-06-22
SHO2-012,Accordion exclusive group regression,As a user opening one FAQ closes others.,name=faq makes details mutually exclusive; only one open at load.,multiple open attrs,SHO2-012-T1:regression:PASS,PASS,0,,,2026-06-22
REG2-001,Registry manifest integrity (de-fraud),"As an AI/dev consumer I want registry.json honest, complete (52), schema-disclaimed, and accurate.","No $schema, honest note, 52 entries matching 52 css files, accurate markup/classes.",chart/data-table virtual not in components array | container entry present,REG2-001-T1:happy:PASS; REG2-001-T2:happy:PASS; REG2-001-T3:happy:PASS; REG2-001-T4:accessibility:FAIL,PASS (remediated),0,Low,,2026-06-22
REG2-002,Tabs ARIA correctness in registry markup,As an a11y consumer I want the tabs markup to expose a valid ARIA tab pattern.,tablist contains only tab roles; tabs linked to panels via aria-controls/labelledby.,radio inputs live inside tabs-list,REG2-002-T1:accessibility:FAIL; REG2-002-T2:accessibility:FAIL,PASS (remediated),0,Medium,,2026-06-22
REG2-003,CSS anchor-positioning fallback correctness,"As a dev I want the @supports anchor block to actually position popovers, not silently break.",anchor() rules resolve against the trigger; otherwise fallback inset applies.,popovertarget does not auto-establish a position-anchor,REG2-003-T1:boundary:FAIL; REG2-003-T2:happy:PASS,PASS (remediated),0,Medium,,2026-06-22
REG2-004,Cascade layer priming,As a dev I want @layer priming to match used layers so the cascade order is correct.,Priming line lists exactly the layers used in source.,,REG2-004-T1:happy:PASS,PASS,0,,,2026-06-22
REG2-005,:user-invalid over-broad match (waiver re-validate),"As a dev I want invalid-state styles to fire only after interaction, not on initial render of empty required fields.",No premature error display on untouched fields.,empty required field on load | select:invalid with no placeholder option,REG2-005-T1:boundary:FAIL; REG2-005-T2:happy:PASS,PASS (remediated),0,Low,,2026-06-22
REG2-006,Claims honesty: count/size/non-affiliation/scope,As a reader I want claims to be honest and consistent post de-fraud.,"52 count, ~16KB verified, non-affiliation disclaimer, scoped @russfranky/shadcss, no absolutist 0-JS.",package.json description still absolutist,REG2-006-T1:happy:PASS; REG2-006-T2:happy:PASS; REG2-006-T3:happy:PASS; REG2-006-T4:invalid:FAIL; REG2-006-T5:invalid:FAIL,PASS (remediated),0,Medium,,2026-06-22
REG2-007,npm tarball / exports / dist-copy / gitignore / CDN,"As a publisher I want exports to resolve, the dist-copy gitignored, qa excluded from the tarball, CDN usage safe.",exports valid; dist built; copy + qa gitignored; files whitelist excludes qa; CDN URL pinned.,CSS exports condition,REG2-007-T1:happy:PASS; REG2-007-T2:security:PASS; REG2-007-T3:boundary:FAIL; REG2-007-T4:happy:PASS,PASS (remediated),0,Low,,2026-06-22
